1.0282191889786513e-09,5.802670578370414e-06,1.3864513998734682e-10,2.084096559818063e-06,4.032531944255913e-11,9.132593286140747e-07,7.009941702133082e-11,7.01696758418473e-07
1.1768195325365657e-09,3.8105247634352135e-06,7.049408801547897e-10,3.550531031323137e-06,2.1785564743588496e-10,2.1181230740741422e-06,7.986830951304801e-11,5.453907764858037e-07
2.6969697450731993e-09,6.024882445078762e-06,3.324854849084097e-10,2.276258891983923e-06,6.400816185112076e-11,9.909432017388478e-07,2.921560036060381e-10,1.0206909519006513e-06
5.712559940337088e-10,3.3901475865020555e-06,4.9341289124919965e-11,1.1230699582212617e-06,6.664746482266164e-12,4.020655627344377e-07,3.9286865804966595e-12,1.3564097973584772e-07
6.431762331483215e-09,1.0944494145279171e-05,1.3628272230858146e-09,5.675008625730736e-06,8.444547187216108e-11,1.1903088686582677e-06,7.767825422864657e-11,5.663002708280225e-07
1.4364078550202645e-09,5.3203254675626195e-06,9.857393623804283e-10,3.783917613277511e-06,2.1260013542995644e-10,1.7475622423955596e-06,5.463819009346851e-10,1.5256938253676638e-06
4.8714495476461683e-11,8.566321444446107e-07,3.399322775433384e-11,7.09464091060504e-07,2.0178642243917212e-11,4.938975231737357e-07,2.757833121650603e-11,3.168991196229398e-07
1.755383310325057e-10,2.1870345743815602e-06,1.0342392523588947e-10,1.4282734756204751e-06,8.099700516302483e-11,1.1244793497765428e-06,7.984091897333361e-11,5.148660756092666e-07
1.5660888515613997e-10,1.8042631536501824e-06,2.6592790137158504e-11,1.0808102314727175e-06,4.338067612505159e-12,2.9439511290686904e-07,4.242170513266154e-12,1.5068628397959757e-07
2.0789058122861978e-10,1.7598216609990397e-06,9.942932376533421e-11,1.072566943820884e-06,7.490100369309966e-11,7.839165912041653e-07,1.3367857508757525e-10,4.952971673308894e-07
4.664700267906141e-10,3.228965936471849e-06,1.4271587457496576e-10,1.815044805012784e-06,3.9710099281236946e-11,7.863276766784669e-07,2.915306441248008e-11,3.4922673737394814e-07
5.428596579023193e-10,3.0571190186542255e-06,4.625700475549902e-10,3.5008201781529027e-06,1.2913948275220292e-10,1.748320871755274e-06,7.042656809641853e-11,7.040771305334163e-07
2.895114850878743e-10,2.120605565473841e-06,2.5106423296003652e-11,7.672480123912177e-07,8.189376179706621e-12,3.283657808926726e-07,3.698014831081753e-11,3.840884429492916e-07
3.721627975125998e-10,3.2681095289495078e-06,7.613625977409865e-11,1.2063403800005207e-06,5.4576629629968767e-11,8.818711975352258e-07,6.720270989474721e-11,4.4946719893335536e-07
4.849182971448313e-09,8.80282836231903e-06,5.686278275500774e-10,3.092707249317997e-06,1.1274953917518892e-10,1.3523472881717185e-06,5.935024251961518e-11,5.638057225610525e-07
1.4031932685722903e-09,4.718969355458949e-06,6.085260602507363e-10,3.086080531705185e-06,1.4350038101128926e-10,1.4646099398520278e-06,6.300194230408055e-11,5.807928016965304e-07
3.4785074509533893e-10,3.7933921798811155e-06,7.078356589020058e-11,1.035536351002065e-06,3.605805818335816e-11,7.671773583317115e-07,4.1808053327119846e-11,3.9437736440018244e-07
3.9221493534833325e-10,2.8409398707398077e-06,4.33595138807021e-11,7.743353596877616e-07,4.234819352886669e-11,6.960993642184666e-07,1.290434958643528e-10,6.264060487914525e-07
3.589641750805745e-11,9.073681889934492e-07,4.9625462094181245e-12,2.761020280408513e-07,8.89564591194727e-12,3.8951020934020635e-07,3.983040919845093e-12,1.2369799389951048e-07
1.0273461966605695e-10,1.3430802904333973e-06,8.877432925868707e-12,4.523684552568653e-07,3.8147054552827314e-12,2.5813488582431175e-07,5.575715922433572e-12,1.4634516833282567e-07
3.0288000032592204e-09,7.869373816000588e-06,2.740553063081659e-10,2.3155603403859857e-06,7.704729064267764e-11,1.1384658198109762e-06,3.053522827397161e-10,1.0210792009786098e-06
1.9568124306967928e-10,2.2778299966483207e-06,5.202185508960444e-11,8.229449222369623e-07,3.005205376922067e-11,6.155684679344547e-07,3.8692890170569895e-11,3.562769947849794e-07
6.446825110784567e-10,3.851830196398888e-06,1.1871077124014142e-10,1.9574426426262165e-06,8.621676463179837e-12,4.416855311654942e-07,1.10479870519927e-11,2.6728839010271586e-07
4.047426696224328e-11,8.015728547951692e-07,1.9033887422608464e-11,4.999411439866733e-07,1.1756925371656526e-11,4.660020677058466e-07,9.27594405646603e-12,1.7875130664881544e-07
2.848625632298076e-09,7.978689620308557e-06,4.824385721939854e-10,2.8002828674156466e-06,2.5478013363642596e-10,2.0811699085702063e-06,1.869007051946198e-10,9.519139346445365e-07
1.265788141010132e-10,1.4641080716733944e-06,4.448544004187123e-10,2.8603093455187207e-06,2.790512467946007e-10,2.113030660697842e-06,1.0509044286962256e-10,6.314832431459396e-07
3.1580908241575405e-10,2.640046041918481e-06,3.2701615659881107e-11,6.89094200495534e-07,2.005035956959406e-11,5.354689754110999e-07,2.685272477717815e-11,3.602154912363359e-07
9.73454042466216e-11,1.9328663082415225e-06,1.0130729947233569e-12,1.8063282548916335e-07,5.613628749372486e-13,7.582569657605556e-08,3.636226373271842e-13,3.630018806001448e-08
4.392467424711278e-10,2.9969676597581245e-06,8.561171061834135e-11,1.1737408470291118e-06,1.6441486561169656e-11,5.095339170571815e-07,1.2386808506221057e-11,2.073253893799892e-07
1.07099557958418e-08,1.632713942783975e-05,1.1090741770155898e-09,5.383904534296953e-06,1.381052259112063e-10,1.2692331679118487e-06,1.7111705283966887e-10,7.467531199561524e-07
1.143053005013268e-09,4.4525874659385855e-06,7.472798240631576e-11,1.1910793487721563e-06,2.0852731669761913e-11,6.632311770951303e-07,1.657802600590749e-11,3.3659660683745666e-07
6.396481105069329e-10,3.353933430982409e-06,6.733385354306103e-11,1.010963988374621e-06,5.340539702029361e-11,9.359806678944254e-07,8.240129503869976e-11,7.66470255089764e-07
2.525131146119265e-10,2.4956135132470512e-06,3.1341160632193375e-11,7.307097880203856e-07,1.7309410023162616e-11,5.527514057975417e-07,1.3089069410095196e-11,2.490973388415637e-07
1.2005104699795604e-10,1.629186023468682e-06,1.865362982259662e-11,5.159199311811354e-07,1.7756694754056803e-11,4.961252207428527e-07,2.42439067442843e-11,3.117753366131396e-07
8.598612619732524e-10,3.947294430388092e-06,7.724189697284689e-11,1.0221048431660632e-06,3.001109140472976e-11,6.987244787769025e-07,1.3361970296152144e-11,2.6680956274172467e-07
3.7734067193814e-10,2.951008713168657e-06,4.139836537293164e-11,8.181182151540797e-07,6.09252912395134e-11,9.884624121016596e-07,5.007893178558571e-11,5.217155998320393e-07
9.371652970512438e-11,1.356464507996121e-06,3.790692735303405e-12,2.755045713530295e-07,9.89306826281562e-13,1.2266426337291295e-07,4.673902824649848e-13,4.090374086434727e-08
2.294426709431382e-09,6.385050771948202e-06,6.207062318615719e-10,4.592029871014391e-06,6.244965438007486e-11,1.449919738370918e-06,2.5106600592391615e-11,4.438558890980536e-07
5.376478895856987e-10,4.03181594610613e-06,9.517586274266672e-11,1.7224471646407876e-06,2.025702671126863e-11,5.789667849457362e-07,4.6499213028603045e-11,4.270296416668158e-07
7.477973974785025e-11,1.1886682023996844e-06,1.7413270859860847e-11,3.9400482587451375e-07,2.1334705349046906e-11,5.223651502612259e-07,1.7634812203886712e-11,2.793672727604472e-07
6.766835713342328e-10,3.437848769477688e-06,1.6918342434547813e-10,1.998679703125666e-06,1.8565655454112966e-10,2.2198763860624143e-06,6.020721546162747e-11,7.078258036973044e-07
2.2839268979196494e-10,2.0186990466724035e-06,1.6961840478195013e-10,1.6538544096687493e-06,5.214026423746971e-11,9.721947736055858e-07,3.2316356454534837e-11,3.6671006565869983e-07
2.328890690628082e-10,1.9708897267189826e-06,7.884447591256168e-11,1.121995533514732e-06,7.129058365413318e-11,1.059782594109618e-06,4.15024137948136e-11,4.3065714721568746e-07
9.151433633030083e-11,9.374330804806298e-07,1.2736115521546857e-11,3.7460404824838357e-07,1.4578394832647043e-12,2.6653498722748243e-07,1.6795866960563201e-12,1.2986423753866448e-07
2.481798079777295e-09,7.66502727293045e-06,2.363045673345504e-10,2.403525597643026e-06,3.655481955064608e-11,7.914884308904095e-07,1.2982723673406739e-10,8.229717051130011e-07
1.521076915505022e-09,8.107721148287313e-06,1.0519907447314681e-10,2.5743710398175176e-06,3.8415652447578084e-11,8.103881856809752e-07,1.419011600630825e-10,7.195875523320091e-07
1.026135097673907e-09,4.797643509727901e-06,7.99535176514408e-11,1.391079208504563e-06,2.1612367800490037e-11,7.245077993303654e-07,1.3056865791197252e-11,2.7198857033552763e-07
2.7128076218965905e-10,3.6384956566050758e-06,2.167385730934328e-11,7.4814571675153e-07,1.6566641110611144e-11,5.956352708727762e-07,7.965821700536232e-12,1.8431939928178286e-07
2.85354531560024e-10,3.22069380315728e-06,5.195798985741487e-11,9.37188628297735e-07,3.147169238374852e-11,5.806915930817124e-07,3.71564146773267e-11,3.722047650168298e-07
1.0030548128506506e-09,4.00386339005941e-06,4.178220653756535e-10,2.315834757523273e-06,1.1943171651809041e-10,1.2691157001661195e-06,7.172315024983544e-11,6.168220154355126e-07
1.3094164683293773e-10,2.0245133773204685e-06,1.0322221392280617e-11,4.37610642977622e-07,1.0005830761688298e-11,3.906395470854236e-07,1.0617450094710349e-11,1.875331101446158e-07
2.618090650541721e-10,2.235530337884661e-06,2.0444620173983248e-11,5.741231603611703e-07,1.138894686987163e-11,4.3483307230549975e-07,2.071292592511106e-11,3.2665615985381173e-07
7.967351970896977e-10,3.373827275732125e-06,3.675497997680084e-10,1.627417427369979e-06,4.1066793363633976e-10,1.6008288230333052e-06,7.124273563548151e-10,9.841630441320785e-07
1.3833806628330842e-10,1.712567254194433e-06,3.1614489835641973e-11,1.2124265713430847e-06,1.2376337394785062e-11,5.848972543910677e-07,1.1735193991220175e-11,2.9171844471613723e-07
9.01903067712822e-10,3.85887514989118e-06,8.221710819698563e-11,1.1289173111273064e-06,3.075183753413991e-11,7.995988154357256e-07,2.3474849385769597e-11,3.8395724265394496e-07
1.7229804090482673e-10,1.6743385537369832e-06,5.632485814028545e-11,8.982367658155127e-07,2.0146513702249346e-11,5.632764264773196e-07,1.7529286712014567e-11,3.03312891440164e-07
1.5375188222821983e-10,1.5425522055564736e-06,3.405093305462089e-11,8.504375274691967e-07,2.6523151472699465e-11,7.004023007456316e-07,2.5270613247995267e-11,3.9298380012545673e-07
2.7938928602407573e-10,2.15880186100004e-06,9.8278795233298e-11,9.378326432747258e-07,8.109625445791675e-11,7.332791494361592e-07,1.4405703081900876e-10,5.311565324173887e-07
2.450251581503346e-10,2.4338218178256976e-06,4.619654797107019e-11,7.965087073324522e-07,2.8012864036239113e-11,6.730656287113877e-07,7.775156400558375e-11,5.108854585553055e-07
9.93520493328259e-10,6.4203296407666285e-06,1.0273088604613336e-10,1.5804313454589326e-06,4.963944167120149e-11,8.475903725292237e-07,1.0130264218063068e-10,5.291683533150049e-07
